customer_id,order_id,customer_age,age_group,customer_region,customer_tenure_months,tenure_group,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,had_delivery_delay,delivery_delay_ratio,freight_value,freight_exceeds_order_value,delivery_attempts,customer_service_contacts,had_customer_service_contact,resolution_time_days,complaints_count,had_complaint,repeat_purchase_30d,csat_internal_score,nps_score,nps_category
764,50764,23,Até 24 anos,Sul,103,Mais de 72 meses,1094.43,4,36.53,11,14,2,1,0.14285714285714285,47.86,0,3,2,1,11,4,1,0,0.0,1.3,Detrator
765,50765,66,65 anos ou mais,Norte,54,49 a 72 meses,1152.0,6,32.08,8,4,4,1,1.0,57.77,0,3,1,1,1,4,1,0,3.2,2.8,Detrator
767,50767,46,45 a 54 anos,Norte,84,Mais de 72 meses,139.76,5,9.24,11,6,5,1,0.8333333333333334,45.37,0,2,4,1,10,8,1,0,0.0,0.0,Detrator
768,50768,66,65 anos ou mais,Norte,51,49 a 72 meses,137.59,1,7.86,1,9,1,1,0.1111111111111111,40.4,0,2,1,1,6,3,1,0,5.0,4.5,Detrator
769,50769,45,45 a 54 anos,Norte,75,Mais de 72 meses,482.15,2,37.46,4,12,5,1,0.4166666666666667,21.47,0,2,4,1,6,7,1,0,0.0,0.0,Detrator
770,50770,27,25 a 34 anos,Centro-Oeste,30,25 a 48 meses,284.43,2,44.76,7,7,1,1,0.14285714285714285,32.46,0,3,0,0,2,1,1,0,7.9,6.1,Detrator
771,50771,63,55 a 64 anos,Sul,31,25 a 48 meses,1010.66,1,15.43,4,13,2,1,0.15384615384615385,31.92,0,2,0,0,7,3,1,0,3.7,5.2,Detrator
772,50772,64,55 a 64 anos,Norte,69,49 a 72 meses,550.17,4,34.27,9,12,0,0,0.0,45.49,0,1,1,1,7,2,1,0,5.1,6.5,Detrator
773,50773,21,Até 24 anos,Norte,89,Mais de 72 meses,542.58,1,3.45,5,14,8,1,0.5714285714285714,42.85,0,3,1,1,8,4,1,0,0.0,0.0,Detrator
774,50774,41,35 a 44 anos,Sudeste,76,Mais de 72 meses,217.9,5,9.85,5,9,3,1,0.3333333333333333,21.86,0,3,0,0,6,4,1,0,4.0,6.1,Detrator
775,50775,19,Até 24 anos,Sul,64,49 a 72 meses,141.67,3,8.17,7,4,1,1,0.25,22.43,0,3,1,1,7,2,1,0,3.7,6.5,Detrator
776,50776,63,55 a 64 anos,Centro-Oeste,87,Mais de 72 meses,1023.52,4,85.92,1,12,2,1,0.16666666666666666,50.66,0,2,4,1,4,7,1,0,1.2,1.9,Detrator
777,50777,46,45 a 54 anos,Sul,48,25 a 48 meses,485.88,3,19.33,10,10,3,1,0.3,36.9,0,2,2,1,10,5,1,0,0.0,5.4,Detrator
778,50778,42,35 a 44 anos,Centro-Oeste,113,Mais de 72 meses,550.88,5,1.45,2,13,0,0,0.0,23.52,0,1,1,1,11,1,1,0,2.3,6.3,Detrator
779,50779,48,45 a 54 anos,Norte,29,25 a 48 meses,726.05,1,73.56,10,13,1,1,0.07692307692307693,38.31,0,2,3,1,10,5,1,0,0.8,2.7,Detrator
780,50780,64,55 a 64 anos,Sul,22,13 a 24 meses,496.81,4,18.44,7,5,2,1,0.4,9.17,0,1,2,1,3,5,1,0,3.8,7.2,Neutro
781,50781,68,65 anos ou mais,Centro-Oeste,19,13 a 24 meses,383.83,5,6.21,7,9,1,1,0.1111111111111111,45.92,0,1,1,1,2,3,1,0,6.0,5.1,Detrator
782,50782,63,55 a 64 anos,Sul,8,Até 12 meses,166.82,6,30.74,2,13,2,1,0.15384615384615385,36.11,0,1,1,1,6,3,1,0,3.3,5.9,Detrator
783,50783,32,25 a 34 anos,Nordeste,44,25 a 48 meses,272.77,1,8.22,7,9,4,1,0.4444444444444444,37.19,0,3,1,1,9,3,1,0,0.0,0.0,Detrator
785,50785,50,45 a 54 anos,Sudeste,92,Mais de 72 meses,906.45,2,46.45,6,6,1,1,0.16666666666666666,41.37,0,3,1,1,3,3,1,0,5.4,7.4,Neutro
786,50786,67,65 anos ou mais,Sudeste,60,49 a 72 meses,1132.9,2,37.85,1,7,4,1,0.5714285714285714,44.91,0,2,3,1,3,6,1,0,1.7,2.0,Detrator
787,50787,66,65 anos ou mais,Centro-Oeste,79,Mais de 72 meses,385.14,3,25.66,9,14,2,1,0.14285714285714285,46.59,0,3,1,1,3,3,1,0,5.0,4.8,Detrator
788,50788,25,25 a 34 anos,Sudeste,40,25 a 48 meses,714.93,3,139.66,8,14,4,1,0.2857142857142857,54.39,0,1,1,1,10,3,1,0,0.0,3.1,Detrator
789,50789,57,55 a 64 anos,Centro-Oeste,114,Mais de 72 meses,446.55,2,69.16,9,13,2,1,0.15384615384615385,32.84,0,1,4,1,4,7,1,0,1.0,4.2,Detrator
790,50790,33,25 a 34 anos,Norte,62,49 a 72 meses,170.64,3,3.32,2,8,0,0,0.0,52.41,0,1,2,1,8,5,1,0,3.6,5.3,Detrator
791,50791,55,55 a 64 anos,Centro-Oeste,27,25 a 48 meses,324.24,5,4.0,1,12,1,1,0.08333333333333333,38.73,0,2,3,1,8,6,1,0,1.0,3.8,Detrator
792,50792,61,55 a 64 anos,Sul,98,Mais de 72 meses,148.65,5,7.71,2,12,1,1,0.08333333333333333,58.53,0,3,2,1,1,4,1,0,6.3,4.5,Detrator
793,50793,58,55 a 64 anos,Sul,108,Mais de 72 meses,478.26,4,0.69,4,11,2,1,0.18181818181818182,37.09,0,2,2,1,4,7,1,0,3.8,4.0,Detrator
794,50794,51,45 a 54 anos,Nordeste,48,25 a 48 meses,596.5,6,41.61,4,10,1,1,0.1,31.28,0,3,3,1,7,7,1,0,1.7,1.8,Detrator
795,50795,23,Até 24 anos,Norte,97,Mais de 72 meses,1004.38,5,9.61,4,2,0,0,0.0,65.44,0,2,3,1,11,4,1,0,0.0,4.5,Detrator
796,50796,56,55 a 64 anos,Sudeste,45,25 a 48 meses,479.04,6,30.01,11,12,1,1,0.08333333333333333,34.18,0,3,2,1,10,4,1,0,1.6,3.2,Detrator
797,50797,57,55 a 64 anos,Sudeste,49,49 a 72 meses,168.11,6,16.51,6,14,2,1,0.14285714285714285,53.71,0,1,0,0,5,3,1,0,3.4,2.1,Detrator
798,50798,66,65 anos ou mais,Norte,2,Até 12 meses,928.87,5,5.77,4,9,2,1,0.2222222222222222,7.25,0,3,1,1,7,4,1,0,2.3,7.2,Neutro
800,50800,67,65 anos ou mais,Centro-Oeste,105,Mais de 72 meses,986.92,2,52.37,3,12,3,1,0.25,44.15,0,2,1,1,3,5,1,0,4.3,1.0,Detrator
801,50801,38,35 a 44 anos,Nordeste,43,25 a 48 meses,125.72,5,31.8,6,8,3,1,0.375,30.99,0,1,1,1,0,4,1,0,5.6,5.6,Detrator
802,50802,52,45 a 54 anos,Sul,16,13 a 24 meses,384.07,6,31.07,8,3,1,1,0.3333333333333333,55.73,0,3,5,1,1,8,1,0,3.1,3.5,Detrator
803,50803,64,55 a 64 anos,Sul,35,25 a 48 meses,656.35,4,15.18,10,9,1,1,0.1111111111111111,38.8,0,2,2,1,3,3,1,0,5.6,6.0,Detrator
804,50804,46,45 a 54 anos,Centro-Oeste,91,Mais de 72 meses,554.43,3,121.75,5,12,1,1,0.08333333333333333,32.33,0,1,2,1,6,4,1,0,2.5,4.7,Detrator
805,50805,52,45 a 54 anos,Norte,75,Mais de 72 meses,191.88,3,11.87,2,10,3,1,0.3,43.34,0,1,1,1,3,3,1,0,4.5,4.8,Detrator
806,50806,19,Até 24 anos,Centro-Oeste,83,Mais de 72 meses,188.37,3,34.16,11,10,0,0,0.0,54.03,0,2,3,1,2,4,1,1,5.8,8.8,Neutro
807,50807,50,45 a 54 anos,Sul,81,Mais de 72 meses,329.58,2,33.78,11,7,4,1,0.5714285714285714,31.19,0,3,2,1,3,4,1,0,1.1,3.9,Detrator
808,50808,43,35 a 44 anos,Sul,111,Mais de 72 meses,179.58,2,16.25,1,5,2,1,0.4,68.97,0,1,2,1,9,4,1,0,0.1,2.2,Detrator
809,50809,61,55 a 64 anos,Sul,83,Mais de 72 meses,505.43,3,19.01,2,5,2,1,0.4,43.18,0,1,3,1,1,7,1,0,4.5,4.6,Detrator
810,50810,49,45 a 54 anos,Centro-Oeste,11,Até 12 meses,507.4,1,30.22,1,11,2,1,0.18181818181818182,35.66,0,1,1,1,9,3,1,0,1.5,4.8,Detrator
811,50811,35,35 a 44 anos,Sul,83,Mais de 72 meses,376.29,3,4.28,3,14,1,1,0.07142857142857142,28.7,0,2,3,1,11,6,1,0,0.0,5.5,Detrator
812,50812,51,45 a 54 anos,Sul,56,49 a 72 meses,213.14,2,21.35,10,5,3,1,0.6,66.87,0,1,3,1,11,7,1,0,0.0,0.0,Detrator
813,50813,47,45 a 54 anos,Nordeste,50,49 a 72 meses,64.11,3,3.31,9,2,2,1,1.0,36.24,0,3,1,1,7,4,1,0,3.4,6.4,Detrator
814,50814,61,55 a 64 anos,Nordeste,12,Até 12 meses,490.26,1,9.6,3,12,3,1,0.25,42.48,0,3,1,1,7,5,1,0,1.7,3.8,Detrator
815,50815,40,35 a 44 anos,Sul,33,25 a 48 meses,448.49,3,7.8,3,4,3,1,0.75,55.66,0,2,1,1,2,4,1,0,4.6,3.7,Detrator
816,50816,65,65 anos ou mais,Nordeste,42,25 a 48 meses,1365.27,3,14.01,9,13,1,1,0.07692307692307693,43.2,0,2,3,1,1,6,1,0,6.2,5.9,Detrator
817,50817,37,35 a 44 anos,Nordeste,97,Mais de 72 meses,690.01,4,47.3,3,13,2,1,0.15384615384615385,64.73,0,3,4,1,4,10,1,0,1.5,2.8,Detrator
818,50818,63,55 a 64 anos,Norte,17,13 a 24 meses,492.92,1,50.17,10,8,2,1,0.25,62.79,0,3,4,1,6,7,1,0,0.9,5.3,Detrator
819,50819,40,35 a 44 anos,Norte,22,13 a 24 meses,540.24,3,50.89,2,13,3,1,0.23076923076923078,62.74,0,2,4,1,3,10,1,0,2.2,0.0,Detrator
820,50820,57,55 a 64 anos,Sudeste,110,Mais de 72 meses,382.03,1,84.46,9,8,2,1,0.25,35.8,0,3,1,1,0,3,1,0,5.7,7.1,Neutro
821,50821,25,25 a 34 anos,Norte,98,Mais de 72 meses,547.68,2,8.1,4,13,2,1,0.15384615384615385,52.91,0,3,2,1,8,4,1,0,2.0,2.6,Detrator
822,50822,31,25 a 34 anos,Centro-Oeste,76,Mais de 72 meses,1135.28,6,0.48,10,10,2,1,0.2,36.32,0,3,2,1,0,4,1,0,5.4,4.8,Detrator
823,50823,40,35 a 44 anos,Nordeste,48,25 a 48 meses,121.36,6,20.14,11,13,2,1,0.15384615384615385,41.34,0,2,2,1,7,6,1,0,0.9,3.2,Detrator
824,50824,63,55 a 64 anos,Sudeste,32,25 a 48 meses,83.34,2,0.46,7,2,2,1,1.0,48.56,0,2,2,1,4,4,1,0,2.7,0.9,Detrator
825,50825,31,25 a 34 anos,Nordeste,5,Até 12 meses,810.91,2,75.7,10,13,2,1,0.15384615384615385,39.18,0,3,1,1,1,4,1,0,6.4,5.2,Detrator
826,50826,19,Até 24 anos,Sudeste,79,Mais de 72 meses,470.42,4,12.73,6,4,1,1,0.25,43.57,0,3,2,1,7,5,1,0,2.4,5.9,Detrator
827,50827,21,Até 24 anos,Sul,48,25 a 48 meses,396.59,6,230.33,2,6,0,0,0.0,26.18,0,2,5,1,5,9,1,0,1.5,4.0,Detrator
828,50828,41,35 a 44 anos,Norte,69,49 a 72 meses,162.27,2,57.98,8,2,2,1,1.0,27.13,0,3,1,1,5,3,1,0,3.1,6.8,Detrator
829,50829,68,65 anos ou mais,Sudeste,72,49 a 72 meses,1065.27,1,12.4,3,7,2,1,0.2857142857142857,42.56,0,1,1,1,7,4,1,1,2.2,8.6,Neutro
830,50830,53,45 a 54 anos,Nordeste,107,Mais de 72 meses,536.74,6,44.93,6,14,0,0,0.0,42.67,0,1,0,0,3,4,1,1,8.3,10.0,Promotor
831,50831,26,25 a 34 anos,Sudeste,108,Mais de 72 meses,323.19,6,41.18,4,11,2,1,0.18181818181818182,51.53,0,1,2,1,0,5,1,0,5.1,4.0,Detrator
832,50832,33,25 a 34 anos,Nordeste,59,49 a 72 meses,245.0,3,0.41,6,4,2,1,0.5,51.43,0,2,3,1,6,5,1,0,1.2,5.5,Detrator
833,50833,49,45 a 54 anos,Centro-Oeste,65,49 a 72 meses,909.44,2,39.76,2,6,2,1,0.3333333333333333,28.48,0,3,3,1,2,5,1,0,3.7,2.8,Detrator
834,50834,49,45 a 54 anos,Centro-Oeste,107,Mais de 72 meses,313.47,4,36.69,2,4,1,1,0.25,20.79,0,1,2,1,5,5,1,0,2.8,3.7,Detrator
835,50835,44,35 a 44 anos,Nordeste,12,Até 12 meses,1372.62,2,67.88,3,6,0,0,0.0,55.08,0,3,0,0,2,0,0,1,9.7,9.2,Promotor
837,50837,66,65 anos ou mais,Sudeste,109,Mais de 72 meses,995.58,2,7.05,6,8,1,1,0.125,49.77,0,3,2,1,11,6,1,0,0.0,3.4,Detrator
838,50838,21,Até 24 anos,Sudeste,1,Até 12 meses,286.72,1,33.24,3,7,3,1,0.42857142857142855,33.52,0,2,0,0,7,4,1,0,2.9,3.9,Detrator
839,50839,53,45 a 54 anos,Centro-Oeste,15,13 a 24 meses,918.47,2,86.04,7,4,1,1,0.25,28.81,0,2,1,1,5,3,1,0,5.2,7.7,Neutro
840,50840,42,35 a 44 anos,Norte,66,49 a 72 meses,422.44,3,65.15,2,5,1,1,0.2,39.45,0,2,2,1,9,4,1,0,1.7,6.2,Detrator
841,50841,32,25 a 34 anos,Norte,22,13 a 24 meses,215.21,4,17.68,7,12,2,1,0.16666666666666666,62.75,0,2,3,1,11,6,1,0,0.0,3.2,Detrator
842,50842,29,25 a 34 anos,Sudeste,27,25 a 48 meses,238.96,5,7.33,7,3,2,1,0.6666666666666666,40.61,0,3,3,1,2,6,1,0,3.6,4.7,Detrator
843,50843,24,Até 24 anos,Nordeste,82,Mais de 72 meses,446.12,1,2.7,3,6,1,1,0.16666666666666666,45.03,0,3,1,1,1,3,1,1,6.8,10.0,Promotor
844,50844,53,45 a 54 anos,Norte,104,Mais de 72 meses,678.18,4,28.51,5,9,2,1,0.2222222222222222,35.02,0,2,1,1,10,4,1,0,1.9,3.6,Detrator
845,50845,41,35 a 44 anos,Sudeste,51,49 a 72 meses,1046.11,2,16.42,5,9,3,1,0.3333333333333333,28.61,0,1,1,1,2,3,1,0,4.9,5.4,Detrator
846,50846,23,Até 24 anos,Centro-Oeste,83,Mais de 72 meses,479.17,6,86.32,1,10,5,1,0.5,43.06,0,3,3,1,7,6,1,0,0.0,2.1,Detrator
847,50847,65,65 anos ou mais,Centro-Oeste,49,49 a 72 meses,378.62,6,0.28,1,12,5,1,0.4166666666666667,60.64,0,1,0,0,8,2,1,0,0.0,3.8,Detrator
848,50848,58,55 a 64 anos,Nordeste,88,Mais de 72 meses,695.84,5,102.24,11,4,1,1,0.25,29.16,0,2,2,1,0,5,1,0,6.5,2.2,Detrator
849,50849,62,55 a 64 anos,Sul,71,49 a 72 meses,441.62,6,4.1,7,11,5,1,0.45454545454545453,17.16,0,1,3,1,11,7,1,0,0.0,0.0,Detrator
850,50850,48,45 a 54 anos,Sudeste,85,Mais de 72 meses,426.91,5,0.77,4,12,0,0,0.0,30.72,0,2,2,1,11,4,1,0,1.3,4.4,Detrator
851,50851,38,35 a 44 anos,Centro-Oeste,47,25 a 48 meses,165.25,3,13.59,3,12,2,1,0.16666666666666666,33.32,0,1,1,1,4,3,1,0,3.4,6.3,Detrator
852,50852,28,25 a 34 anos,Sul,31,25 a 48 meses,406.72,1,9.23,8,8,2,1,0.25,47.92,0,2,4,1,10,6,1,0,0.0,0.0,Detrator
853,50853,33,25 a 34 anos,Sudeste,92,Mais de 72 meses,1112.92,2,3.52,7,11,3,1,0.2727272727272727,21.17,0,3,0,0,5,2,1,0,3.3,4.2,Detrator
854,50854,31,25 a 34 anos,Nordeste,55,49 a 72 meses,960.04,2,4.67,4,3,2,1,0.6666666666666666,38.97,0,1,1,1,9,4,1,0,2.0,5.9,Detrator
855,50855,42,35 a 44 anos,Norte,11,Até 12 meses,380.12,4,5.09,3,13,1,1,0.07692307692307693,67.79,0,2,2,1,5,3,1,0,4.9,7.0,Neutro
857,50857,55,55 a 64 anos,Sul,115,Mais de 72 meses,606.43,2,21.28,5,11,2,1,0.18181818181818182,42.09,0,1,2,1,7,4,1,0,1.4,7.0,Neutro
858,50858,35,35 a 44 anos,Sul,46,25 a 48 meses,756.33,1,21.85,1,5,1,1,0.2,54.07,0,3,3,1,6,8,1,0,2.4,5.0,Detrator
859,50859,31,25 a 34 anos,Norte,19,13 a 24 meses,493.15,5,31.89,11,8,2,1,0.25,21.14,0,2,0,0,9,2,1,1,1.5,10.0,Promotor
860,50860,41,35 a 44 anos,Norte,63,49 a 72 meses,701.89,1,2.79,7,10,2,1,0.2,54.23,0,3,0,0,3,2,1,0,6.3,7.1,Neutro
861,50861,68,65 anos ou mais,Norte,27,25 a 48 meses,286.67,1,22.99,3,14,2,1,0.14285714285714285,22.66,0,2,0,0,9,5,1,0,2.8,3.8,Detrator
862,50862,25,25 a 34 anos,Centro-Oeste,113,Mais de 72 meses,164.58,5,5.7,3,8,3,1,0.375,28.1,0,2,1,1,3,5,1,0,3.0,2.3,Detrator
863,50863,62,55 a 64 anos,Nordeste,75,Mais de 72 meses,294.55,5,4.5,11,9,3,1,0.3333333333333333,38.69,0,2,1,1,10,3,1,0,0.0,3.0,Detrator
864,50864,42,35 a 44 anos,Centro-Oeste,44,25 a 48 meses,322.78,2,12.25,11,6,2,1,0.3333333333333333,43.98,0,2,2,1,2,6,1,0,4.1,4.3,Detrator
865,50865,51,45 a 54 anos,Norte,26,25 a 48 meses,438.42,4,58.04,10,9,3,1,0.3333333333333333,29.39,0,1,0,0,1,4,1,0,5.9,5.3,Detrator
866,50866,62,55 a 64 anos,Sudeste,15,13 a 24 meses,417.04,5,24.88,1,10,1,1,0.1,64.66,0,2,3,1,5,5,1,0,2.4,5.6,Detrator
867,50867,61,55 a 64 anos,Nordeste,11,Até 12 meses,568.03,6,36.79,5,7,2,1,0.2857142857142857,18.62,0,2,1,1,3,4,1,0,4.7,5.8,Detrator
869,50869,41,35 a 44 anos,Sul,77,Mais de 72 meses,1201.05,2,8.09,11,12,1,1,0.08333333333333333,19.2,0,3,2,1,8,6,1,0,1.8,5.7,Detrator
871,50871,51,45 a 54 anos,Nordeste,80,Mais de 72 meses,147.18,6,37.87,11,14,2,1,0.14285714285714285,21.69,0,2,2,1,7,4,1,0,1.7,5.0,Detrator
872,50872,59,55 a 64 anos,Nordeste,64,49 a 72 meses,609.0,2,31.27,7,2,1,1,0.5,35.11,0,2,2,1,6,5,1,0,2.4,5.9,Detrator
873,50873,20,Até 24 anos,Centro-Oeste,108,Mais de 72 meses,292.0,3,50.51,5,12,2,1,0.16666666666666666,14.38,0,3,0,0,6,4,1,0,4.5,4.5,Detrator
874,50874,29,25 a 34 anos,Sul,5,Até 12 meses,32.24,1,10.78,1,9,1,1,0.1111111111111111,30.21,0,1,3,1,10,6,1,0,0.0,3.6,Detrator
875,50875,53,45 a 54 anos,Sul,18,13 a 24 meses,96.58,2,51.15,9,11,0,0,0.0,66.26,0,3,1,1,8,2,1,0,3.0,6.8,Detrator
876,50876,22,Até 24 anos,Centro-Oeste,86,Mais de 72 meses,402.14,4,44.12,9,6,1,1,0.16666666666666666,44.86,0,1,0,0,1,2,1,0,7.7,1.9,Detrator
877,50877,36,35 a 44 anos,Nordeste,99,Mais de 72 meses,685.66,3,18.51,3,14,4,1,0.2857142857142857,42.81,0,3,2,1,0,5,1,0,3.9,0.4,Detrator
879,50879,44,35 a 44 anos,Centro-Oeste,80,Mais de 72 meses,281.63,2,6.59,7,4,1,1,0.25,56.53,0,2,2,1,6,5,1,0,3.6,3.7,Detrator
880,50880,34,25 a 34 anos,Sul,97,Mais de 72 meses,663.74,4,4.52,7,4,1,1,0.25,35.45,0,3,0,0,4,2,1,1,6.2,9.1,Promotor
882,50882,45,45 a 54 anos,Centro-Oeste,118,Mais de 72 meses,599.88,3,6.49,1,11,3,1,0.2727272727272727,27.4,0,1,0,0,4,4,1,0,3.5,5.3,Detrator
883,50883,57,55 a 64 anos,Centro-Oeste,58,49 a 72 meses,316.14,2,113.41,3,4,1,1,0.25,23.6,0,2,2,1,6,4,1,0,2.8,6.1,Detrator
884,50884,39,35 a 44 anos,Centro-Oeste,22,13 a 24 meses,306.9,3,16.22,1,3,3,1,1.0,33.04,0,2,2,1,0,4,1,0,3.7,4.3,Detrator
885,50885,27,25 a 34 anos,Sudeste,58,49 a 72 meses,216.17,6,19.93,5,14,2,1,0.14285714285714285,20.09,0,2,3,1,9,6,1,0,0.0,2.7,Detrator
886,50886,58,55 a 64 anos,Sul,84,Mais de 72 meses,286.78,6,27.59,3,2,0,0,0.0,54.45,0,2,0,0,6,1,1,1,4.1,9.1,Promotor
887,50887,23,Até 24 anos,Sul,41,25 a 48 meses,355.38,4,42.97,2,8,1,1,0.125,34.48,0,3,1,1,3,3,1,1,6.1,8.0,Neutro
888,50888,34,25 a 34 anos,Norte,74,Mais de 72 meses,1154.76,5,77.65,8,4,0,0,0.0,58.9,0,1,1,1,2,1,1,1,7.2,9.6,Promotor
889,50889,29,25 a 34 anos,Sul,58,49 a 72 meses,525.95,5,9.27,6,11,0,0,0.0,47.18,0,1,1,1,1,4,1,0,7.2,7.0,Neutro
890,50890,23,Até 24 anos,Centro-Oeste,5,Até 12 meses,574.05,5,13.18,6,14,2,1,0.14285714285714285,32.32,0,2,2,1,8,4,1,0,0.3,3.3,Detrator
891,50891,60,55 a 64 anos,Centro-Oeste,79,Mais de 72 meses,114.98,2,51.09,11,7,2,1,0.2857142857142857,23.4,0,3,1,1,6,3,1,0,3.8,4.5,Detrator
892,50892,39,35 a 44 anos,Centro-Oeste,26,25 a 48 meses,870.52,4,11.19,2,13,2,1,0.15384615384615385,33.47,0,1,2,1,0,4,1,0,6.0,2.1,Detrator
893,50893,67,65 anos ou mais,Centro-Oeste,52,49 a 72 meses,657.4,1,11.73,4,12,3,1,0.25,51.45,0,1,1,1,8,4,1,0,1.1,4.0,Detrator
894,50894,33,25 a 34 anos,Norte,87,Mais de 72 meses,233.41,2,36.64,2,14,6,1,0.42857142857142855,43.03,0,3,1,1,2,3,1,0,2.2,0.6,Detrator
895,50895,21,Até 24 anos,Sul,51,49 a 72 meses,381.61,3,23.81,5,13,3,1,0.23076923076923078,35.79,0,2,2,1,7,4,1,0,0.0,0.9,Detrator
897,50897,50,45 a 54 anos,Sudeste,72,49 a 72 meses,101.24,3,21.05,6,3,1,1,0.3333333333333333,43.78,0,3,2,1,7,4,1,0,2.7,2.7,Detrator
898,50898,18,Até 24 anos,Sul,73,Mais de 72 meses,1024.58,1,48.36,9,9,1,1,0.1111111111111111,16.98,0,1,0,0,11,3,1,0,2.9,5.4,Detrator
899,50899,32,25 a 34 anos,Sudeste,79,Mais de 72 meses,396.07,4,126.81,1,9,2,1,0.2222222222222222,43.86,0,1,2,1,4,4,1,0,3.3,2.8,Detrator
900,50900,34,25 a 34 anos,Nordeste,21,13 a 24 meses,893.66,1,33.3,2,10,3,1,0.3,34.3,0,1,2,1,0,4,1,0,4.3,3.3,Detrator
901,50901,60,55 a 64 anos,Centro-Oeste,55,49 a 72 meses,341.01,3,16.72,4,3,3,1,1.0,49.54,0,1,0,0,7,4,1,0,3.0,4.9,Detrator
902,50902,36,35 a 44 anos,Sul,92,Mais de 72 meses,282.15,4,26.43,1,10,2,1,0.2,40.96,0,1,0,0,10,4,1,0,1.2,4.3,Detrator
903,50903,67,65 anos ou mais,Sudeste,119,Mais de 72 meses,149.3,1,63.46,4,3,3,1,1.0,36.7,0,1,2,1,7,4,1,0,0.0,2.4,Detrator
904,50904,36,35 a 44 anos,Sul,2,Até 12 meses,74.93,3,13.8,3,14,3,1,0.21428571428571427,49.3,0,2,2,1,10,4,1,0,0.0,1.4,Detrator
905,50905,37,35 a 44 anos,Sul,106,Mais de 72 meses,1043.22,3,41.61,6,11,2,1,0.18181818181818182,33.59,0,2,2,1,2,4,1,0,4.0,2.9,Detrator
906,50906,18,Até 24 anos,Nordeste,70,49 a 72 meses,167.65,6,69.74,11,11,2,1,0.18181818181818182,58.51,0,3,1,1,5,4,1,0,3.3,4.6,Detrator
907,50907,40,35 a 44 anos,Sul,37,25 a 48 meses,180.12,3,7.45,6,6,2,1,0.3333333333333333,14.12,0,1,2,1,5,6,1,0,2.8,3.4,Detrator
908,50908,33,25 a 34 anos,Nordeste,110,Mais de 72 meses,154.54,6,7.73,9,7,2,1,0.2857142857142857,41.47,0,1,2,1,6,4,1,0,2.0,5.9,Detrator
911,50911,32,25 a 34 anos,Nordeste,103,Mais de 72 meses,398.44,4,27.76,7,7,2,1,0.2857142857142857,55.79,0,2,1,1,8,5,1,0,2.4,3.2,Detrator
913,50913,54,45 a 54 anos,Sudeste,67,49 a 72 meses,83.33,2,3.26,4,11,0,0,0.0,49.72,0,3,0,0,9,0,0,0,4.0,6.5,Detrator
914,50914,58,55 a 64 anos,Nordeste,83,Mais de 72 meses,705.92,3,5.62,7,4,1,1,0.25,45.41,0,1,2,1,3,4,1,0,4.7,4.7,Detrator
915,50915,50,45 a 54 anos,Norte,49,49 a 72 meses,393.82,4,79.57,4,11,3,1,0.2727272727272727,53.5,0,3,3,1,2,7,1,0,3.0,0.0,Detrator
916,50916,49,45 a 54 anos,Nordeste,119,Mais de 72 meses,689.0,4,34.24,3,14,2,1,0.14285714285714285,28.21,0,1,3,1,3,7,1,0,2.4,1.4,Detrator
917,50917,48,45 a 54 anos,Norte,95,Mais de 72 meses,318.3,4,12.38,10,9,2,1,0.2222222222222222,43.2,0,1,2,1,2,5,1,0,4.0,5.1,Detrator
918,50918,32,25 a 34 anos,Sul,9,Até 12 meses,831.15,1,101.46,4,9,2,1,0.2222222222222222,33.09,0,2,2,1,5,4,1,0,2.5,4.4,Detrator
919,50919,18,Até 24 anos,Norte,23,13 a 24 meses,232.63,6,6.27,2,3,3,1,1.0,52.6,0,1,3,1,4,6,1,0,0.7,2.4,Detrator
920,50920,66,65 anos ou mais,Sudeste,81,Mais de 72 meses,102.64,3,11.84,7,5,1,1,0.2,44.54,0,1,1,1,7,4,1,1,3.8,9.6,Promotor
921,50921,29,25 a 34 anos,Sudeste,14,13 a 24 meses,504.09,1,63.97,7,3,1,1,0.3333333333333333,38.05,0,1,2,1,10,5,1,0,0.8,7.9,Neutro
922,50922,52,45 a 54 anos,Nordeste,30,25 a 48 meses,929.76,2,23.52,7,11,3,1,0.2727272727272727,45.39,0,2,0,0,2,1,1,0,5.5,7.6,Neutro
923,50923,54,45 a 54 anos,Norte,112,Mais de 72 meses,1247.83,2,5.25,4,13,0,0,0.0,32.55,0,2,1,1,4,1,1,1,5.5,8.1,Neutro
924,50924,65,65 anos ou mais,Nordeste,4,Até 12 meses,346.29,2,11.51,11,14,2,1,0.14285714285714285,45.52,0,1,1,1,3,4,1,0,4.4,4.1,Detrator
925,50925,47,45 a 54 anos,Nordeste,83,Mais de 72 meses,368.7,3,3.08,11,8,2,1,0.25,35.53,0,3,3,1,10,6,1,0,0.0,4.3,Detrator
927,50927,28,25 a 34 anos,Nordeste,95,Mais de 72 meses,124.4,6,32.2,4,12,2,1,0.16666666666666666,48.38,0,2,1,1,0,4,1,0,5.9,6.1,Detrator
928,50928,49,45 a 54 anos,Sudeste,103,Mais de 72 meses,623.62,2,57.31,1,13,5,1,0.38461538461538464,49.87,0,3,2,1,10,6,1,0,0.0,0.0,Detrator
